race_id, date, race_no, class, distance, rating_upper, rating_lower, condition, course_type, track
2012041503,20120415,3,4,1200M,60,40,GOOD TO FIRM,TURF,B
2012041504,20120415,4,4,1650M,60,40,GOOD TO FIRM,TURF,B
2012041505,20120415,5,4,1650M,60,40,GOOD TO FIRM,TURF,B
2012041506,20120415,6,3,1000M,80,60,GOOD TO FIRM,TURF,B
2012041507,20120415,7,3,1200M,80,60,GOOD TO FIRM,TURF,B
2012041508,20120415,8,3,1650M,85,60,GOOD TO FIRM,TURF,B
2012041509,20120415,9,1,1200M,105,80,GOOD TO FIRM,TURF,B
2012041510,20120415,10,1,1650M,110,85,GOOD TO FIRM,TURF,B
2012041801,20120418,1,5,1200M,40,10,GOOD,TURF,C
2012041802,20120418,2,5,1800M,40,0,GOOD,TURF,C
2012041803,20120418,3,4,1650M,60,40,GOOD,TURF,C
2012041804,20120418,4,4,1200M,60,40,GOOD,TURF,C
2012041805,20120418,5,1,2200M,105,80,GOOD,TURF,C
2012041806,20120418,6,3,1200M,80,60,GOOD,TURF,C
2012041807,20120418,7,3,1650M,80,60,GOOD,TURF,C
2012041808,20120418,8,3,1800M,80,60,GOOD,TURF,C
2012042501,20120425,1,5,1650M,40,10,GOOD,TURF,C+3
2012042502,20120425,2,4,1650M,60,40,GOOD,TURF,C+3
2012042503,20120425,3,4,1200M,60,40,GOOD,TURF,C+3
2012042504,20120425,4,4,2200M,60,40,GOOD,TURF,C+3
2012042505,20120425,5,4,1200M,60,40,GOOD,TURF,C+3
2012042506,20120425,6,3,1650M,80,60,GOOD,TURF,C+3
2012042507,20120425,7,3,1200M,80,60,GOOD,TURF,C+3
2012042508,20120425,8,3,1200M,85,60,GOOD,TURF,C+3
2012050201,20120502,1,5,1000M,40,10,GOOD,TURF,A
2012050202,20120502,2,4,1000M,60,40,GOOD,TURF,A
2012050203,20120502,3,4,1650M,60,40,GOOD,TURF,A
2012050204,20120502,4,4,1650M,60,40,GOOD,TURF,A
2012050205,20120502,5,3,1650M,80,60,GOOD,TURF,A
2012050206,20120502,6,3,1650M,80,60,GOOD,TURF,A
2012050207,20120502,7,3,1200M,80,60,GOOD,TURF,A
2012050208,20120502,8,2,1650M,100,80,GOOD,TURF,A
2012050901,20120509,1,5,1650M,40,10,GOOD,TURF,B
2012050902,20120509,2,4,1200M,60,40,GOOD,TURF,B
2012050903,20120509,3,4,1200M,60,40,GOOD,TURF,B
2012050904,20120509,4,4,1650M,60,40,GOOD,TURF,B
2012050905,20120509,5,3,1000M,80,60,GOOD,TURF,B
2012050906,20120509,6,3,1200M,80,60,GOOD,TURF,B
2012050907,20120509,7,2,1000M,100,80,GOOD,TURF,B
2012050908,20120509,8,3,1800M,80,60,GOOD,TURF,B
2012053001,20120530,1,4,1000M,60,40,GOOD,TURF,C
2012053002,20120530,2,5,1200M,40,10,GOOD,TURF,C
2012053003,20120530,3,4,1200M,60,40,GOOD,TURF,C
2012053004,20120530,4,4,1800M,60,40,GOOD,TURF,C
2012053005,20120530,5,3,2200M,80,60,GOOD,TURF,C
2012053006,20120530,6,3,1650M,80,60,GOOD,TURF,C
2012053007,20120530,7,3,1200M,80,60,GOOD,TURF,C
2012053008,20120530,8,2,1200M,100,80,GOOD,TURF,C
2012060601,20120606,1,5,1800M,40,10,GOOD,TURF,A
2012060602,20120606,2,4,1650M,60,40,GOOD,TURF,A
2012060603,20120606,3,4,1200M,60,40,GOOD,TURF,A
2012060604,20120606,4,4,1650M,60,40,GOOD,TURF,A
2012060605,20120606,5,3,1000M,80,60,GOOD,TURF,A
2012060606,20120606,6,3,1200M,80,60,GOOD,TURF,A
2012060607,20120606,7,1,1800M,90+,90+,GOOD,TURF,A
2012060608,20120606,8,3,1650M,85,60,GOOD,TURF,A
2012061301,20120613,1,5,1200M,40,20,GOOD TO YIELDING,TURF,B
2012061302,20120613,2,5,1650M,40,0,GOOD TO YIELDING,TURF,B
2012061303,20120613,3,4,1650M,60,40,GOOD TO YIELDING,TURF,B
2012061304,20120613,4,4,1200M,60,40,GOOD TO YIELDING,TURF,B
2012061305,20120613,5,4,2200M,60,35,GOOD,TURF,B
2012061306,20120613,6,3,1200M,80,60,GOOD,TURF,B
2012061307,20120613,7,3,1650M,80,60,GOOD,TURF,B
2012061308,20120613,8,3,1200M,85,60,GOOD,TURF,B
2012062001,20120620,1,5,1000M,40,10,GOOD,TURF,C
2012062002,20120620,2,4,1000M,60,40,GOOD,TURF,C
2012062003,20120620,3,3,1000M,80,60,GOOD,TURF,C
2012062004,20120620,4,3,1650M,80,60,GOOD,TURF,C
2012062005,20120620,5,4,1200M,60,40,GOOD,TURF,C
2012062006,20120620,6,4,1650M,60,40,GOOD,TURF,C
2012062007,20120620,7,3,1800M,80,60,GOOD,TURF,C
2012062008,20120620,8,2,1650M,100,80,GOOD,TURF,C
2012070401,20120704,1,5,1650M,40,10,GOOD TO FIRM,TURF,A
2012070402,20120704,2,5,1650M,40,10,GOOD TO FIRM,TURF,A
2012070403,20120704,3,4,1200M,60,40,GOOD TO FIRM,TURF,A
2012070404,20120704,4,4,1650M,60,40,GOOD TO FIRM,TURF,A
2012070405,20120704,5,4,1650M,60,40,GOOD TO FIRM,TURF,A
2012070406,20120704,6,3,1650M,80,60,GOOD TO FIRM,TURF,A
2012070407,20120704,7,2,1200M,90,70,GOOD TO FIRM,TURF,A
2012070408,20120704,8,1,1200M,110,90,GOOD TO FIRM,TURF,A
2012071101,20120711,1,5,1200M,40,10,GOOD TO FIRM,TURF,B
2012071102,20120711,2,4,1000M,60,40,GOOD TO FIRM,TURF,B
2012071103,20120711,3,4,1650M,60,40,GOOD TO FIRM,TURF,B
2012071104,20120711,4,4,1200M,60,40,GOOD TO FIRM,TURF,B
2012071105,20120711,5,3,1650M,80,60,GOOD TO FIRM,TURF,B
2012071106,20120711,6,3,1000M,80,60,GOOD TO FIRM,TURF,B
2012071107,20120711,7,3,1200M,80,60,GOOD TO FIRM,TURF,B
2012071108,20120711,8,2,1800M,100,75,GOOD TO FIRM,TURF,B
2012091201,20120912,1,5,1200M,40,15,GOOD,TURF,A
2012091202,20120912,2,4,1000M,60,40,GOOD,TURF,A
2012091203,20120912,3,4,1200M,60,40,GOOD,TURF,A
2012091204,20120912,4,5,1650M,40,15,GOOD,TURF,A
2012091205,20120912,5,4,1650M,60,40,GOOD,TURF,A
2012091206,20120912,6,3,1650M,80,60,GOOD,TURF,A
2012091207,20120912,7,3,1000M,80,60,GOOD,TURF,A
2012091208,20120912,8,2,1200M,100,80,GOOD,TURF,A
2012091901,20120919,1,4,1650M,60,40,GOOD,TURF,B
2012091902,20120919,2,4,1650M,60,40,GOOD,TURF,B
2012091903,20120919,3,3,1650M,80,60,GOOD,TURF,B
2012091904,20120919,4,5,1650M,40,15,GOOD,TURF,B
2012091905,20120919,5,3,1000M,80,60,GOOD,TURF,B
2012091906,20120919,6,4,1200M,60,40,GOOD,TURF,B
2012091907,20120919,7,3,1200M,80,60,GOOD,TURF,B
2012091908,20120919,8,2,1650M,100,80,GOOD,TURF,B
2012092601,20120926,1,5,1800M,40,15,GOOD,TURF,C
2012092602,20120926,2,4,1800M,60,40,GOOD,TURF,C
2012092603,20120926,3,4,1000M,60,40,GOOD,TURF,C
2012092604,20120926,4,4,1200M,60,40,GOOD,TURF,C
2012092605,20120926,5,3,1650M,80,60,GOOD,TURF,C
2012092606,20120926,6,4,1650M,60,40,GOOD,TURF,C
2012092607,20120926,7,2,1000M,105,80,GOOD,TURF,C
2012092608,20120926,8,3,1200M,80,60,GOOD,TURF,C
2012101001,20121010,1,5,1650M,40,15,GOOD,TURF,A
2012101002,20121010,2,4,1000M,60,40,GOOD,TURF,A
2012101003,20121010,3,4,1200M,60,40,GOOD,TURF,A
2012101004,20121010,4,4,1650M,60,40,GOOD,TURF,A
2012101005,20121010,5,3,1800M,80,60,GOOD,TURF,A
2012101006,20121010,6,3,1200M,80,60,GOOD,TURF,A
2012101007,20121010,7,3,1650M,80,60,GOOD,TURF,A
2012101008,20121010,8,2,1650M,100,80,GOOD,TURF,A
2012102101,20121021,1,5,1000M,40,0,GOOD,TURF,B
2012102102,20121021,2,4,1000M,60,40,GOOD TO FIRM,TURF,B
2012102103,20121021,3,4,1800M,60,40,GOOD TO FIRM,TURF,B
2012102104,20121021,4,5,1650M,40,15,GOOD TO FIRM,TURF,B
2012102105,20121021,5,4,1200M,60,40,GOOD TO FIRM,TURF,B
2012102106,20121021,6,4,1650M,60,40,GOOD TO FIRM,TURF,B
2012102107,20121021,7,3,1650M,80,60,GOOD TO FIRM,TURF,B
2012102108,20121021,8,3,1200M,80,60,GOOD TO FIRM,TURF,B
2012102109,20121021,9,3,1000M,85,60,GOOD TO FIRM,TURF,B
2012102110,20121021,10,2,1200M,105,80,GOOD TO FIRM,TURF,B
2012102401,20121024,1,5,1800M,40,0,GOOD TO FIRM,TURF,C
2012102402,20121024,2,5,1200M,40,15,GOOD TO FIRM,TURF,C
2012102403,20121024,3,4,1200M,60,40,GOOD TO FIRM,TURF,C
2012102404,20121024,4,4,1200M,60,40,GOOD TO FIRM,TURF,C
2012102405,20121024,5,4,1650M,60,40,GOOD TO FIRM,TURF,C
2012102406,20121024,6,3,2200M,85,60,GOOD TO FIRM,TURF,C
2012102407,20121024,7,3,1650M,80,60,GOOD TO FIRM,TURF,C
2012102408,20121024,8,3,1200M,80,60,GOOD TO FIRM,TURF,C
2012110701,20121107,1,5,2200M,40,0,GOOD,TURF,A
2012110702,20121107,2,4,1200M,60,40,GOOD,TURF,A
2012110703,20121107,3,3,1000M,80,60,GOOD,TURF,A
2012110704,20121107,4,4,1000M,60,40,GOOD,TURF,A
2012110705,20121107,5,4,1650M,60,40,GOOD,TURF,A
2012110706,20121107,6,3,1200M,80,60,GOOD,TURF,A
2012110707,20121107,7,3,1650M,80,60,GOOD,TURF,A
2012110708,20121107,8,2,1650M,100,80,GOOD,TURF,A
2012112101,20121121,1,5,1000M,40,15,GOOD,TURF,C
2012112102,20121121,2,5,1650M,40,15,GOOD,TURF,C
2012112103,20121121,3,4,1650M,60,40,GOOD,TURF,C
2012112104,20121121,4,4,1200M,60,40,GOOD,TURF,C
2012112105,20121121,5,4,1650M,60,40,GOOD,TURF,C
2012112106,20121121,6,3,1650M,80,60,GOOD,TURF,C
2012112107,20121121,7,3,1650M,80,60,GOOD,TURF,C
2012112108,20121121,8,3,1200M,85,60,GOOD,TURF,C
2012112801,20121128,1,4,1000M,60,40,GOOD,TURF,C+3
2012112802,20121128,2,4,2200M,60,40,GOOD,TURF,C+3
2012112803,20121128,3,5,1800M,40,15,GOOD,TURF,C+3
2012112804,20121128,4,4,1200M,60,40,GOOD,TURF,C+3
2012112805,20121128,5,3,1800M,80,60,GOOD,TURF,C+3
2012112806,20121128,6,3,1000M,80,60,GOOD,TURF,C+3
2012112807,20121128,7,3,1200M,80,60,GOOD,TURF,C+3
2012112808,20121128,8,2,1000M,105,80,GOOD,TURF,C+3
2012120501,20121205,1,5,1200M,40,15,GOOD,TURF,A
2012120502,20121205,2,4,1200M,60,40,GOOD,TURF,A
2012120503,20121205,3,4,1650M,60,40,GOOD,TURF,A
2012120504,20121205,4,4,1650M,60,40,GOOD,TURF,A
2012120505,20121205,5,3,1200M,80,60,GOOD,TURF,A
2012120506,20121205,6,3,1650M,80,60,GOOD,TURF,A
2012120507,20121205,7,3,1650M,80,60,GOOD,TURF,A
2012120508,20121205,8,2,1800M,100,80,GOOD,TURF,A
2012121201,20121212,1,4,1200M,60,40,GOOD,TURF,B
2012121202,20121212,2,5,2200M,40,0,GOOD,TURF,B
2012121203,20121212,3,5,1650M,40,15,GOOD,TURF,B
2012121204,20121212,4,4,1800M,60,40,GOOD,TURF,B
2012121205,20121212,5,4,1650M,60,40,GOOD,TURF,B
2012121206,20121212,6,3,1200M,80,60,GOOD,TURF,B
2012121207,20121212,7,3,1650M,80,60,GOOD,TURF,B
2012121208,20121212,8,3,1000M,85,60,GOOD,TURF,B
2012121901,20121219,1,5,1000M,40,0,GOOD,TURF,C
2012121902,20121219,2,4,1200M,60,40,GOOD,TURF,C
2012121903,20121219,3,3,2200M,80,60,GOOD,TURF,C
2012121904,20121219,4,4,1650M,60,40,GOOD,TURF,C
2012121905,20121219,5,1,1200M,115,90,GOOD,TURF,C
2012121906,20121219,6,4,1000M,60,40,GOOD,TURF,C
2012121907,20121219,7,3,1200M,80,60,GOOD,TURF,C
2012121908,20121219,8,3,1650M,80,60,GOOD,TURF,C
2012122801,20121228,1,5,1650M,40,15,GOOD,TURF,C+3
2012122802,20121228,2,4,1200M,60,40,GOOD,TURF,C+3
2012122803,20121228,3,4,1650M,60,40,GOOD,TURF,C+3
2012122804,20121228,4,4,1650M,60,40,GOOD,TURF,C+3
2012122805,20121228,5,3,1000M,80,60,GOOD,TURF,C+3
2012122806,20121228,6,3,1650M,80,60,GOOD,TURF,C+3
2012122807,20121228,7,2,1650M,100,80,GOOD,TURF,C+3
2012122808,20121228,8,2,1200M,90,70,GOOD,TURF,C+3
2013010901,20130109,1,5,1200M,40,0,GOOD,TURF,A
2013010902,20130109,2,4,1000M,60,40,GOOD,TURF,A
2013010903,20130109,3,4,1650M,60,40,GOOD,TURF,A
2013010904,20130109,4,4,1200M,60,40,GOOD,TURF,A
2013010905,20130109,5,3,1200M,80,60,GOOD,TURF,A
2013010906,20130109,6,3,1650M,80,60,GOOD,TURF,A
2013010907,20130109,7,Hong Kong Group Three,1800M,90+,90+,GOOD,TURF,A
2013010908,20130109,8,3,1650M,80,60,GOOD,TURF,A
2013011601,20130116,1,5,1800M,40,0,GOOD,TURF,B
2013011602,20130116,2,4,1200M,60,40,GOOD,TURF,B
2013011603,20130116,3,3,1000M,80,60,GOOD,TURF,B
2013011604,20130116,4,4,1800M,60,40,GOOD,TURF,B
2013011605,20130116,5,4,1650M,60,40,GOOD,TURF,B
2013011606,20130116,6,3,1650M,80,60,GOOD,TURF,B
2013011607,20130116,7,3,1200M,80,60,GOOD,TURF,B
2013011608,20130116,8,2,1200M,100,80,GOOD,TURF,B
2013012301,20130123,1,5,1650M,40,15,GOOD,TURF,C
2013012302,20130123,2,4,1200M,60,40,GOOD,TURF,C
2013012303,20130123,3,5,1000M,40,0,GOOD,TURF,C
2013012304,20130123,4,4,1650M,60,40,GOOD,TURF,C
2013012305,20130123,5,4,1650M,60,40,GOOD,TURF,C
2013012306,20130123,6,3,1200M,80,60,GOOD,TURF,C
2013012307,20130123,7,3,1800M,80,60,GOOD,TURF,C
2013012308,20130123,8,3,1650M,80,60,GOOD,TURF,C
2013013001,20130130,1,5,2200M,40,15,GOOD,TURF,C+3
2013013002,20130130,2,4,1200M,60,40,GOOD,TURF,C+3
2013013003,20130130,3,4,1000M,60,40,GOOD,TURF,C+3
2013013004,20130130,4,4,1650M,60,40,GOOD,TURF,C+3
2013013005,20130130,5,3,1200M,80,60,GOOD,TURF,C+3
2013013006,20130130,6,3,1650M,80,60,GOOD,TURF,C+3
2013013007,20130130,7,3,1000M,80,60,GOOD,TURF,C+3
2013013008,20130130,8,2,1650M,100,80,GOOD,TURF,C+3
2013020601,20130206,1,5,1200M,40,0,GOOD,TURF,A
2013020602,20130206,2,4,1200M,60,40,GOOD,TURF,A
2013020603,20130206,3,4,1650M,60,40,GOOD,TURF,A
2013020604,20130206,4,4,1800M,60,40,GOOD,TURF,A
2013020605,20130206,5,3,1000M,80,60,GOOD,TURF,A
2013020606,20130206,6,3,1200M,80,60,GOOD,TURF,A
2013020607,20130206,7,2,1000M,105,80,GOOD,TURF,A
2013020608,20130206,8,3,1650M,80,60,GOOD,TURF,A
2013022001,20130220,1,5,1000M,40,15,GOOD,TURF,B
2013022002,20130220,2,5,1650M,40,0,GOOD,TURF,B
2013022003,20130220,3,4,1650M,60,40,GOOD,TURF,B
2013022004,20130220,4,4,1000M,60,40,GOOD,TURF,B
2013022005,20130220,5,4,1650M,60,40,GOOD,TURF,B
2013022006,20130220,6,3,1650M,80,60,GOOD,TURF,B
2013022007,20130220,7,2,1800M,100,80,GOOD,TURF,B
2013022008,20130220,8,3,1200M,80,60,GOOD,TURF,B
2013022701,20130227,1,5,1800M,40,15,GOOD,TURF,C
2013022702,20130227,2,4,2200M,60,40,GOOD,TURF,C
2013022703,20130227,3,4,1200M,60,40,GOOD,TURF,C
2013022704,20130227,4,3,1200M,85,60,GOOD,TURF,C
2013022705,20130227,5,1,1200M,110,85,GOOD,TURF,C
2013022706,20130227,6,1,1650M,110,85,GOOD,TURF,C
2013022707,20130227,7,3,1650M,85,60,GOOD,TURF,C
2013022708,20130227,8,3,1800M,80,60,GOOD,TURF,C
2013030601,20130306,1,5,1650M,40,15,GOOD,TURF,A
2013030602,20130306,2,5,1200M,40,15,GOOD,TURF,A
2013030603,20130306,3,4,1650M,60,40,GOOD,TURF,A
2013030604,20130306,4,4,1200M,60,40,GOOD,TURF,A
2013030605,20130306,5,3,1000M,80,60,GOOD,TURF,A
2013030606,20130306,6,4,1800M,60,40,GOOD,TURF,A
2013030607,20130306,7,3,1650M,80,60,GOOD,TURF,A
2013030608,20130306,8,3,1200M,80,60,GOOD,TURF,A
2013031301,20130313,1,5,1000M,40,15,GOOD,TURF,B
2013031302,20130313,2,4,1650M,60,40,GOOD,TURF,B
2013031303,20130313,3,4,1000M,60,40,GOOD,TURF,B
2013031304,20130313,4,4,1200M,60,40,GOOD,TURF,B
2013031305,20130313,5,3,1200M,80,60,GOOD,TURF,B
2013031306,20130313,6,3,1650M,80,60,GOOD,TURF,B
2013031307,20130313,7,2,1650M,100,80,GOOD,TURF,B
2013031308,20130313,8,3,1650M,80,60,GOOD,TURF,B
2013032701,20130327,1,5,1200M,40,15,GOOD,TURF,C
2013032702,20130327,2,4,1200M,60,40,GOOD,TURF,C
2013032703,20130327,3,4,1650M,60,40,GOOD,TURF,C
2013032704,20130327,4,3,1200M,80,60,GOOD,TURF,C
2013032705,20130327,5,4,1800M,65,40,GOOD,TURF,C
2013032706,20130327,6,3,1650M,80,60,GOOD,TURF,C
2013032707,20130327,7,2,1000M,95,75,GOOD,TURF,C
2013032708,20130327,8,2,1800M,95,75,GOOD,TURF,C
2013041001,20130410,1,5,1000M,40,15,GOOD TO YIELDING,TURF,C+3
2013041002,20130410,2,4,1200M,60,40,GOOD TO YIELDING,TURF,C+3
2013041003,20130410,3,3,1000M,85,60,GOOD TO YIELDING,TURF,C+3
2013041004,20130410,4,5,1650M,40,0,GOOD TO YIELDING,TURF,C+3
2013041005,20130410,5,4,1200M,60,40,GOOD TO YIELDING,TURF,C+3
2013041006,20130410,6,4,1650M,60,40,GOOD TO YIELDING,TURF,C+3
2013041007,20130410,7,3,1650M,80,60,GOOD TO YIELDING,TURF,C+3
2013041008,20130410,8,3,1200M,80,60,GOOD TO YIELDING,TURF,C+3
2013041401,20130414,1,4,1000M,60,40,GOOD,TURF,A
2013041402,20130414,2,5,1650M,40,15,GOOD,TURF,A
2013041403,20130414,3,4,1650M,60,40,GOOD,TURF,A
2013041404,20130414,4,5,1200M,40,15,GOOD,TURF,A
2013041405,20130414,5,4,1800M,60,40,GOOD,TURF,A
2013041406,20130414,6,3,1650M,85,60,GOOD,TURF,A
2013041407,20130414,7,3,1200M,80,60,GOOD,TURF,A
2013041408,20130414,8,3,1800M,80,60,GOOD,TURF,A
2013041409,20130414,9,2,1200M,105,80,GOOD,TURF,A
2013041410,20130414,10,1,1650M,110,85,GOOD,TURF,A
2013041701,20130417,1,4,1650M,60,40,GOOD TO YIELDING,TURF,B
2013041702,20130417,2,4,1200M,60,40,GOOD TO YIELDING,TURF,B
2013041703,20130417,3,3,1200M,80,60,GOOD TO YIELDING,TURF,B
2013041704,20130417,4,5,1800M,40,10,GOOD TO YIELDING,TURF,B
2013041705,20130417,5,4,1650M,60,40,GOOD TO YIELDING,TURF,B
2013041706,20130417,6,4,1200M,60,40,GOOD TO YIELDING,TURF,B
2013041707,20130417,7,2,2200M,105,80,GOOD TO YIELDING,TURF,B
2013041708,20130417,8,3,1650M,80,60,GOOD TO YIELDING,TURF,B
2013042401,20130424,1,4,1000M,60,40,GOOD,TURF,C
2013042402,20130424,2,5,1650M,40,15,GOOD,TURF,C
2013042403,20130424,3,5,1200M,40,0,GOOD,TURF,C
2013042404,20130424,4,4,1200M,60,40,GOOD,TURF,C
2013042405,20130424,5,4,1650M,60,40,GOOD,TURF,C
2013042406,20130424,6,3,1200M,80,60,GOOD,TURF,C
2013042407,20130424,7,3,1200M,85,60,GOOD,TURF,C
2013042408,20130424,8,3,1650M,80,60,GOOD,TURF,C
2013050801,20130508,1,5,1650M,40,15,GOOD,TURF,A
2013050802,20130508,2,5,1200M,40,0,GOOD,TURF,A
2013050803,20130508,3,4,1650M,60,40,GOOD,TURF,A
2013050804,20130508,4,4,1000M,60,40,GOOD,TURF,A
2013050805,20130508,5,4,1650M,60,40,GOOD TO YIELDING,TURF,A
2013050806,20130508,6,3,1000M,80,60,GOOD TO YIELDING,TURF,A
2013050807,20130508,7,2,1800M,90,70,GOOD TO YIELDING,TURF,A
2013050808,20130508,8,3,1650M,80,60,GOOD TO YIELDING,TURF,A
2013051501,20130515,1,5,1800M,40,0,GOOD,TURF,B
2013051502,20130515,2,4,1200M,60,40,GOOD,TURF,B
2013051503,20130515,3,4,1200M,60,40,GOOD,TURF,B
2013051504,20130515,4,3,1200M,80,60,GOOD,TURF,B
2013051505,20130515,5,4,1650M,60,40,GOOD,TURF,B
2013051506,20130515,6,3,1200M,80,60,GOOD,TURF,B
2013051507,20130515,7,2,1000M,100,80,GOOD,TURF,B
2013051508,20130515,8,3,1650M,80,60,GOOD,TURF,B
2013052201,20130522,1,5,1000M,40,15,YIELDING TO SOFT,TURF,C
2013052202,20130522,2,4,1200M,60,40,YIELDING,TURF,C
2013052203,20130522,3,4,1650M,60,40,YIELDING,TURF,C
2013052204,20130522,4,4,1650M,60,40,YIELDING,TURF,C
2013052205,20130522,5,3,1000M,80,60,YIELDING,TURF,C
2013052206,20130522,6,3,1200M,80,60,GOOD TO YIELDING,TURF,C
2013052207,20130522,7,3,1650M,80,60,GOOD TO YIELDING,TURF,C
2013052208,20130522,8,2,1650M,100,80,GOOD TO YIELDING,TURF,C
2013052901,20130529,1,5,1650M,40,15,GOOD,TURF,C+3
2013052902,20130529,2,4,1000M,60,40,GOOD,TURF,C+3
2013052903,20130529,3,4,1200M,60,40,GOOD TO FIRM,TURF,C+3
2013052904,20130529,4,4,1800M,60,40,GOOD TO FIRM,TURF,C+3
2013052905,20130529,5,4,1650M,60,40,GOOD TO FIRM,TURF,C+3
2013052906,20130529,6,3,1800M,80,60,GOOD TO FIRM,TURF,C+3
2013052907,20130529,7,3,1200M,85,60,GOOD TO FIRM,TURF,C+3
2013052908,20130529,8,3,1650M,80,60,GOOD TO FIRM,TURF,C+3
2013060501,20130605,1,5,1800M,40,0,GOOD,TURF,A
2013060502,20130605,2,4,1200M,60,40,GOOD,TURF,A
2013060503,20130605,3,4,1650M,65,40,GOOD,TURF,A
2013060504,20130605,4,4,1650M,60,40,GOOD,TURF,A
2013060505,20130605,5,3,1000M,80,60,GOOD,TURF,A
2013060506,20130605,6,3,1650M,80,60,GOOD,TURF,A
2013060507,20130605,7,1,1800M,85+,85+,GOOD,TURF,A
2013060508,20130605,8,3,1200M,80,60,GOOD,TURF,A
2013061901,20130619,1,5,1650M,40,15,GOOD TO FIRM,TURF,B
2013061902,20130619,2,4,1200M,60,40,GOOD TO FIRM,TURF,B
2013061903,20130619,3,4,1200M,60,40,GOOD TO FIRM,TURF,B
2013061904,20130619,4,4,1650M,60,40,GOOD TO FIRM,TURF,B
2013061905,20130619,5,3,1800M,80,60,GOOD TO FIRM,TURF,B
2013061906,20130619,6,2,1200M,100,80,GOOD TO FIRM,TURF,B
2013061907,20130619,7,3,1200M,80,60,GOOD TO FIRM,TURF,B
2013061908,20130619,8,2,1650M,100,80,GOOD TO FIRM,TURF,B
2013062601,20130626,1,5,1000M,40,15,GOOD TO FIRM,TURF,C
2013062602,20130626,2,4,1000M,60,40,GOOD TO FIRM,TURF,C
2013062603,20130626,3,4,1650M,60,40,GOOD TO FIRM,TURF,C
2013062604,20130626,4,4,1200M,60,40,GOOD TO FIRM,TURF,C
2013062605,20130626,5,4,2200M,60,35,GOOD TO FIRM,TURF,C
2013062606,20130626,6,3,1000M,80,60,GOOD TO FIRM,TURF,C
2013062607,20130626,7,3,1200M,80,60,GOOD TO FIRM,TURF,C
2013062608,20130626,8,3,1650M,80,60,GOOD TO FIRM,TURF,C
2013070401,20130704,1,4,1200M,60,40,GOOD TO FIRM,TURF,A
2013070402,20130704,2,4,1650M,60,40,GOOD TO FIRM,TURF,A
2013070403,20130704,3,5,1800M,40,15,GOOD TO FIRM,TURF,A
2013070404,20130704,4,4,1200M,60,40,GOOD TO FIRM,TURF,A
2013070405,20130704,5,4,1650M,60,40,GOOD TO FIRM,TURF,A
2013070406,20130704,6,3,1000M,85,60,GOOD TO FIRM,TURF,A
2013070407,20130704,7,3,1200M,80,60,GOOD TO FIRM,TURF,A
2013070408,20130704,8,3,1650M,80,60,GOOD TO FIRM,TURF,A
2013071001,20130710,1,5,1200M,40,0,GOOD TO FIRM,TURF,B
2013071002,20130710,2,5,1650M,40,0,GOOD TO FIRM,TURF,B
2013071003,20130710,3,4,1200M,60,40,GOOD TO FIRM,TURF,B
2013071004,20130710,4,4,1650M,60,40,GOOD TO FIRM,TURF,B
2013071005,20130710,5,4,1000M,60,40,GOOD TO FIRM,TURF,B
2013071006,20130710,6,3,1200M,85,60,GOOD,TURF,B
2013071007,20130710,7,1,1200M,110,85,GOOD,TURF,B
2013071008,20130710,8,2,1650M,100,75,GOOD,TURF,B
2013071009,20130710,9,3,1650M,80,60,GOOD,TURF,B
2013091101,20130911,1,5,1000M,40,15,GOOD,TURF,A
2013091102,20130911,2,5,1650M,40,15,GOOD TO FIRM,TURF,A
2013091103,20130911,3,4,1000M,60,40,GOOD TO FIRM,TURF,A
2013091104,20130911,4,4,1650M,60,40,GOOD TO FIRM,TURF,A
2013091105,20130911,5,4,1200M,60,40,GOOD TO FIRM,TURF,A
2013091106,20130911,6,3,1000M,80,60,GOOD TO FIRM,TURF,A
2013091107,20130911,7,2,1200M,100,80,GOOD TO FIRM,TURF,A
2013091108,20130911,8,3,1650M,80,60,GOOD TO FIRM,TURF,A
2013091701,20130917,1,5,1650M,40,15,GOOD TO FIRM,TURF,B
2013091702,20130917,2,4,1200M,60,40,GOOD TO FIRM,TURF,B
2013091703,20130917,3,4,1200M,60,40,GOOD TO FIRM,TURF,B
2013091704,20130917,4,4,1650M,60,40,GOOD TO FIRM,TURF,B
2013091705,20130917,5,3,1000M,80,60,GOOD TO FIRM,TURF,B
2013091706,20130917,6,3,1650M,80,60,GOOD TO FIRM,TURF,B
2013091707,20130917,7,3,1200M,80,60,GOOD TO FIRM,TURF,B
2013091708,20130917,8,2,1650M,100,80,GOOD TO FIRM,TURF,B
2013092501,20130925,1,4,1800M,60,35,GOOD TO FIRM,TURF,C
2013092502,20130925,2,4,1000M,60,40,GOOD TO FIRM,TURF,C
2013092503,20130925,3,4,1200M,60,40,GOOD TO FIRM,TURF,C
2013092504,20130925,4,5,1800M,40,15,GOOD TO FIRM,TURF,C
2013092505,20130925,5,4,1650M,60,40,GOOD TO FIRM,TURF,C
2013092506,20130925,6,3,1200M,80,60,GOOD TO FIRM,TURF,C
2013092507,20130925,7,2,1000M,105,80,GOOD TO FIRM,TURF,C
2013092508,20130925,8,3,1650M,80,60,GOOD TO FIRM,TURF,C
2013100901,20131009,1,5,1200M,40,15,GOOD TO FIRM,TURF,A
2013100902,20131009,2,4,1000M,60,40,GOOD TO FIRM,TURF,A
